HLTriggerFirstPath,0
HLT_IsoTrackHB,1181
HLT_IsoTrackHE,297
HLT_PFJet40_GPUvsCPU,0
HLT_AK8PFJet400_MassSD30,305
HLT_AK8PFJet420_MassSD30,256
HLT_AK8PFJet450_MassSD30,216
HLT_AK8PFJet470_MassSD30,190
HLT_AK8PFJet500_MassSD30,164
HLT_AK8DiPFJet250_250_MassSD30,176
HLT_AK8DiPFJet260_260_MassSD30,167
HLT_AK8DiPFJet270_270_MassSD30,157
HLT_AK8DiPFJet280_280_MassSD30,142
HLT_AK8DiPFJet290_290_MassSD30,135
HLT_AK8DiPFJet250_250_MassSD50,134
HLT_AK8DiPFJet260_260_MassSD50,127
HLT_CaloJet500_NoJetID,158
HLT_CaloJet550_NoJetID,115
HLT_DoubleMu5_Upsilon_DoubleEle3_CaloIdL_TrackIdL,0
HLT_DoubleMu3_DoubleEle7p5_CaloIdL_TrackIdL_Upsilon,0
HLT_Trimuon5_3p5_2_Upsilon_Muon,2
HLT_TrimuonOpen_5_3p5_2_Upsilon_Muon,0
HLT_DoubleEle25_CaloIdL_MW,13
HLT_DoubleEle27_CaloIdL_MW,12
HLT_DoubleEle33_CaloIdL_MW,5
HLT_DoubleEle24_eta2p1_WPTight_Gsf,0
HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_DZ_PFHT350,10
HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_PFHT350,12
HLT_Mu27_Ele37_CaloIdL_MW,2
HLT_Mu37_Ele27_CaloIdL_MW,1
HLT_Mu37_TkMu27,0
HLT_DoubleMu4_3_Bs,0
HLT_DoubleMu4_3_Jpsi,1
HLT_DoubleMu4_3_LowMass,10
HLT_DoubleMu4_LowMass_Displaced,2
HLT_Mu0_L1DoubleMu,82
HLT_Mu4_L1DoubleMu,65
HLT_DoubleMu3_Trk_Tau3mu,4
HLT_DoubleMu3_TkMu_DsTau3Mu,0
HLT_DoubleMu4_Mass3p8_DZ_PFHT350,4
HLT_DoubleMu4_MuMuTrk_Displaced,1
HLT_Mu3_PFJet40,2053
HLT_Mu7p5_L2Mu2_Jpsi,3
HLT_Mu7p5_L2Mu2_Upsilon,7
HLT_Mu3_L1SingleMu5orSingleMu7,1484
HLT_DiEle27_WPTightCaloOnly_L1DoubleEG,73
HLT_Ele30_WPTight_Gsf,105
HLT_Ele32_WPTight_Gsf,91
HLT_Ele35_WPTight_Gsf,74
HLT_Ele38_WPTight_Gsf,56
HLT_Ele40_WPTight_Gsf,49
HLT_Ele32_WPTight_Gsf_L1DoubleEG,91
HLT_IsoMu27_MediumDeepTauPFTauHPS20_eta2p1_SingleL1,0
HLT_IsoMu20,8
HLT_IsoMu24,3
HLT_IsoMu24_eta2p1,3
HLT_IsoMu27,2
HLT_UncorrectedJetE30_NoBPTX,0
HLT_UncorrectedJetE30_NoBPTX3BX,0
HLT_UncorrectedJetE60_NoBPTX3BX,0
HLT_UncorrectedJetE70_NoBPTX3BX,0
HLT_L1SingleMuCosmics,11522
HLT_L2Mu10_NoVertex_NoBPTX3BX,0
HLT_L2Mu10_NoVertex_NoBPTX,0
HLT_L2Mu45_NoVertex_3Sta_NoBPTX3BX,0
HLT_L2Mu40_NoVertex_3Sta_NoBPTX3BX,0
HLT_L2Mu23NoVtx_2Cha,112
HLT_L2Mu23NoVtx_2Cha_CosmicSeed,72
HLT_DoubleL2Mu30NoVtx_2Cha_CosmicSeed_Eta2p4,0
